@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
581,'2026/05/14 12:04:17:265',3,0.679287,0.8904,-0.000001,0.67645,0.441618,-0.039957,0.709032,0.793095,-0.049717,0,0,1
582,'2026/05/14 12:04:17:299',3,0.679082,0.890756,-0.000001,0.674834,0.442443,-0.038887,0.705337,0.793741,-0.05086,0,0,1
583,'2026/05/14 12:04:17:331',3,0.678792,0.890959,-0.000001,0.673752,0.442651,-0.038102,0.705111,0.7908,-0.047036,0,0,1
584,'2026/05/14 12:04:17:387',3,0.680226,0.890949,-0.000001,0.673644,0.443512,-0.039267,0.706171,0.790549,-0.048533,0,0,1
585,'2026/05/14 12:04:17:424',3,0.681347,0.891165,-0.000001,0.671495,0.444414,-0.042677,0.708612,0.789551,-0.049871,0,0,1
586,'2026/05/14 12:04:17:457',3,0.679929,0.890604,-0.000001,0.670281,0.443121,-0.038451,0.705558,0.790474,-0.047341,0,0,1
587,'2026/05/14 12:04:17:487',3,0.680732,0.889323,-0.000001,0.669595,0.442578,-0.041401,0.705552,0.791426,-0.048912,0,0,1
588,'2026/05/14 12:04:17:520',3,0.685114,0.88993,-0.000001,0.670517,0.440907,-0.044456,0.708297,0.792834,-0.050889,0,0,1
589,'2026/05/14 12:04:17:551',3,0.682672,0.890563,-0.000001,0.670891,0.440526,-0.043747,0.706579,0.792944,-0.051345,0,0,1
590,'2026/05/14 12:04:17:584',3,0.683445,0.890727,-0.000001,0.672048,0.440991,-0.046573,0.706229,0.793132,-0.052043,0,0,1
591,'2026/05/14 12:04:17:613',3,0.683512,0.889093,-0.000001,0.671923,0.440442,-0.042979,0.708908,0.794175,-0.051351,0,0,1
592,'2026/05/14 12:04:17:645',3,0.683894,0.889223,-0.000001,0.672571,0.441173,-0.044487,0.708514,0.792102,-0.051052,0,0,1
593,'2026/05/14 12:04:17:679',3,0.685222,0.88902,-0.000001,0.673271,0.441701,-0.042329,0.708865,0.792835,-0.050367,0,0,1
594,'2026/05/14 12:04:17:707',3,0.686401,0.884373,-0.000001,0.674138,0.4391,-0.045006,0.712263,0.792783,-0.051662,0,0,1
595,'2026/05/14 12:04:17:738',3,0.691333,0.880624,-0.000001,0.676746,0.44097,-0.045607,0.716404,0.792276,-0.052509,0,0,1
596,'2026/05/14 12:04:17:770',3,0.690312,0.878489,-0.000001,0.677765,0.44339,-0.044905,0.716217,0.792134,-0.050754,0,0,1
597,'2026/05/14 12:04:17:803',3,0.690018,0.881969,-0.000001,0.679288,0.438035,-0.046181,0.717985,0.793554,-0.053474,0,0,1
598,'2026/05/14 12:04:17:833',3,0.689971,0.883016,-0.000001,0.68002,0.437111,-0.045731,0.718818,0.790661,-0.052139,0,0,1
599,'2026/05/14 12:04:17:864',3,0.689317,0.8831,-0.000001,0.680585,0.437563,-0.047695,0.719518,0.790566,-0.052511,0,0,1
600,'2026/05/14 12:04:17:897',3,0.690201,0.883067,-0.000001,0.680966,0.435623,-0.045292,0.717455,0.792347,-0.053094,0,0,1
601,'2026/05/14 12:04:17:931',3,0.688142,0.879949,-0.000001,0.680285,0.438244,-0.049837,0.716911,0.79321,-0.055379,0,0,1
602,'2026/05/14 12:04:17:961',3,0.688565,0.88205,-0.000001,0.679909,0.438839,-0.049576,0.716194,0.792028,-0.054332,0,0,1
603,'2026/05/14 12:04:17:992',3,0.686554,0.88459,-0.000001,0.678568,0.438513,-0.045847,0.716904,0.792072,-0.052813,0,0,1
604,'2026/05/14 12:04:18:024',3,0.684654,0.88593,-0.000001,0.675765,0.435516,-0.046264,0.712877,0.792931,-0.051626,0,0,1
605,'2026/05/14 12:04:18:059',3,0.68341,0.885761,-0.000001,0.674591,0.438495,-0.04482,0.712588,0.791569,-0.050133,0,0,1
606,'2026/05/14 12:04:18:102',3,0.68568,0.882263,-0.000001,0.674422,0.439419,-0.052644,0.712621,0.79075,-0.056874,0,0,1
607,'2026/05/14 12:04:18:133',3,0.684367,0.884072,-0.000001,0.672158,0.438917,-0.05068,0.712673,0.792506,-0.055061,0,0,1
608,'2026/05/14 12:04:18:164',3,0.685605,0.88262,-0.000001,0.66963,0.440117,-0.051303,0.712764,0.790772,-0.055886,0,0,1
609,'2026/05/14 12:04:18:195',3,0.682971,0.882117,-0.000001,0.668428,0.439621,-0.049637,0.712748,0.792446,-0.054621,0,0,1
610,'2026/05/14 12:04:18:252',3,0.682122,0.882108,-0.000001,0.667801,0.439073,-0.050146,0.711562,0.792,-0.054804,0,0,1
611,'2026/05/14 12:04:18:289',3,0.683356,0.884895,-0.000001,0.667902,0.439665,-0.046598,0.710703,0.795131,-0.054501,0,0,1
612,'2026/05/14 12:04:18:327',3,0.681712,0.884774,-0.000001,0.668272,0.438629,-0.047183,0.709221,0.795103,-0.052948,0,0,1
613,'2026/05/14 12:04:18:352',3,0.680962,0.885498,-0.000001,0.669129,0.437146,-0.043729,0.708974,0.793005,-0.051558,0,0,1
614,'2026/05/14 12:04:18:382',3,0.681926,0.881811,-0.000001,0.667941,0.439618,-0.050319,0.711458,0.792256,-0.054124,0,0,1
615,'2026/05/14 12:04:18:418',3,0.682747,0.88559,-0.000001,0.667667,0.439736,-0.048085,0.707683,0.792473,-0.051909,0,0,1
616,'2026/05/14 12:04:18:450',3,0.682957,0.884825,-0.000001,0.667352,0.438682,-0.046719,0.710428,0.792302,-0.051824,0,0,1
617,'2026/05/14 12:04:18:478',3,0.682043,0.882283,-0.000001,0.666972,0.439368,-0.052471,0.709675,0.792488,-0.055204,0,0,1
618,'2026/05/14 12:04:18:511',3,0.682258,0.884443,-0.000001,0.667613,0.438543,-0.048619,0.711348,0.791551,-0.053381,0,0,1
619,'2026/05/14 12:04:18:543',3,0.681557,0.884671,-0.000001,0.666666,0.438007,-0.04918,0.708416,0.791858,-0.053275,0,0,1
620,'2026/05/14 12:04:18:574',3,0.682255,0.88269,-0.000001,0.666142,0.439172,-0.051187,0.708474,0.791855,-0.054726,0,0,1
621,'2026/05/14 12:04:18:614',3,0.679777,0.883344,-0.000001,0.665231,0.43932,-0.051676,0.706659,0.792487,-0.053738,0,0,1
622,'2026/05/14 12:04:18:637',3,0.679326,0.883476,-0.000001,0.664175,0.442011,-0.048641,0.706385,0.793294,-0.052285,0,0,1
623,'2026/05/14 12:04:18:691',3,0.67862,0.883076,-0.000001,0.663854,0.442646,-0.047614,0.704127,0.794126,-0.051091,0,0,1
624,'2026/05/14 12:04:18:719',3,0.678603,0.882288,-0.000001,0.662662,0.438373,-0.046618,0.702155,0.794658,-0.051025,0,0,1
625,'2026/05/14 12:04:18:746',3,0.675839,0.882121,-0.000001,0.661837,0.439512,-0.04425,0.700529,0.794138,-0.049849,0,0,1
626,'2026/05/14 12:04:18:778',3,0.675429,0.887288,-0.000001,0.660877,0.438491,-0.047403,0.695751,0.795336,-0.05134,0,0,1
627,'2026/05/14 12:04:18:807',3,0.676798,0.889558,-0.000001,0.660297,0.440824,-0.050852,0.699893,0.79462,-0.052016,0,0,1
628,'2026/05/14 12:04:18:839',3,0.676677,0.888016,-0.000001,0.659974,0.437837,-0.04524,0.697356,0.795352,-0.051718,0,0,1
629,'2026/05/14 12:04:18:878',3,0.67785,0.888463,-0.000001,0.66192,0.434498,-0.049391,0.70335,0.796589,-0.053486,0,0,1
630,'2026/05/14 12:04:18:902',3,0.679938,0.888779,-0.000001,0.664805,0.434881,-0.047014,0.705892,0.795751,-0.052504,0,0,1
631,'2026/05/14 12:04:18:934',3,0.682906,0.888642,-0.000001,0.668413,0.433599,-0.048294,0.706494,0.795897,-0.054364,0,0,1
632,'2026/05/14 12:04:18:965',3,0.68443,0.889344,-0.000001,0.670113,0.4315,-0.047959,0.709263,0.794594,-0.052237,0,0,1
633,'2026/05/14 12:04:18:997',3,0.683809,0.89058,-0.000001,0.671449,0.430571,-0.044689,0.709157,0.794909,-0.051934,0,0,1
634,'2026/05/14 12:04:19:027',3,0.686199,0.892225,-0.000001,0.671956,0.430857,-0.046822,0.710167,0.795531,-0.052744,0,0,1
635,'2026/05/14 12:04:19:074',3,0.686169,0.890753,-0.000001,0.671022,0.431045,-0.047663,0.710547,0.795126,-0.052231,0,0,1
636,'2026/05/14 12:04:19:107',3,0.68427,0.88939,-0.000001,0.671424,0.431103,-0.046476,0.708324,0.794578,-0.054071,0,0,1
637,'2026/05/14 12:04:19:141',3,0.682221,0.889164,-0.000001,0.670658,0.430052,-0.046724,0.709489,0.793985,-0.053678,0,0,1
638,'2026/05/14 12:04:19:191',3,0.684927,0.890707,-0.000001,0.671547,0.431705,-0.045639,0.709656,0.794814,-0.052847,0,0,1
639,'2026/05/14 12:04:19:224',3,0.684522,0.890801,-0.000001,0.670677,0.43235,-0.043238,0.708242,0.794433,-0.052831,0,0,1
640,'2026/05/14 12:04:19:251',3,0.684722,0.890012,-0.000001,0.671604,0.433097,-0.044171,0.710901,0.795017,-0.0525,0,0,1
641,'2026/05/14 12:04:19:295',3,0.686181,0.890602,-0.000001,0.672126,0.432289,-0.043229,0.714324,0.794018,-0.0529,0,0,1
642,'2026/05/14 12:04:19:330',3,0.686297,0.890535,-0.000001,0.672385,0.432219,-0.04219,0.715392,0.793409,-0.052361,0,0,1
643,'2026/05/14 12:04:19:366',3,0.68536,0.889922,-0.000001,0.671294,0.43404,-0.039974,0.713045,0.792524,-0.049758,0,0,1
644,'2026/05/14 12:04:19:394',3,0.685867,0.889435,-0.000001,0.671097,0.433332,-0.043957,0.714245,0.792846,-0.052246,0,0,1
645,'2026/05/14 12:04:19:425',3,0.685828,0.891534,-0.000001,0.67025,0.436916,-0.038744,0.711441,0.79245,-0.049698,0,0,1
646,'2026/05/14 12:04:19:457',3,0.685317,0.890399,-0.000001,0.669472,0.438187,-0.040951,0.710844,0.793034,-0.050831,0,0,1
647,'2026/05/14 12:04:19:488',3,0.683678,0.890308,-0.000001,0.668953,0.436655,-0.04381,0.712959,0.792473,-0.049711,0,0,1
648,'2026/05/14 12:04:19:519',3,0.686811,0.889292,-0.000001,0.668144,0.438761,-0.040638,0.713645,0.79252,-0.050852,0,0,1
649,'2026/05/14 12:04:19:573',3,0.688108,0.888889,-0.000001,0.667797,0.439544,-0.048746,0.710738,0.791585,-0.052609,0,0,1
650,'2026/05/14 12:04:19:609',3,0.688311,0.886804,-0.000001,0.667507,0.438939,-0.0435,0.716362,0.792055,-0.050461,0,0,1
651,'2026/05/14 12:04:19:649',3,0.691474,0.886665,-0.000001,0.667817,0.43938,-0.039388,0.719076,0.792441,-0.050262,0,0,1
652,'2026/05/14 12:04:19:676',3,0.692635,0.886132,-0.000001,0.669062,0.439029,-0.042855,0.72032,0.792487,-0.051525,0,0,1
653,'2026/05/14 12:04:19:707',3,0.69524,0.886469,-0.000001,0.6718,0.439552,-0.046262,0.71942,0.790125,-0.051049,0,0,1
654,'2026/05/14 12:04:19:740',3,0.69616,0.886316,-0.000001,0.674389,0.440215,-0.047846,0.722713,0.790243,-0.051312,0,0,1
655,'2026/05/14 12:04:19:770',3,0.69675,0.884705,-0.000001,0.675198,0.441622,-0.045726,0.722905,0.789095,-0.050522,0,0,1
656,'2026/05/14 12:04:19:803',3,0.698035,0.883214,-0.000001,0.676157,0.440931,-0.047986,0.723317,0.790154,-0.052128,0,0,1
657,'2026/05/14 12:04:19:833',3,0.697244,0.883917,-0.000001,0.677032,0.43967,-0.049418,0.723504,0.789637,-0.051888,0,0,1
658,'2026/05/14 12:04:19:865',3,0.697009,0.88455,-0.000001,0.676596,0.439018,-0.048963,0.722939,0.791168,-0.052046,0,0,1
659,'2026/05/14 12:04:19:897',3,0.697719,0.885348,-0.000001,0.675353,0.438832,-0.05051,0.72466,0.790998,-0.053018,0,0,1
660,'2026/05/14 12:04:19:942',3,0.695875,0.884522,-0.000001,0.675039,0.439225,-0.050124,0.723961,0.791369,-0.053411,0,0,1
661,'2026/05/14 12:04:19:979',3,0.696427,0.887325,-0.000001,0.673607,0.438458,-0.044983,0.720896,0.790965,-0.050852,0,0,1
662,'2026/05/14 12:04:20:014',3,0.695176,0.883317,-0.000001,0.673295,0.440221,-0.048997,0.721977,0.791414,-0.052557,0,0,1
663,'2026/05/14 12:04:20:041',3,0.694747,0.885211,-0.000001,0.673007,0.439075,-0.04942,0.720341,0.791447,-0.052555,0,0,1
664,'2026/05/14 12:04:20:070',3,0.695871,0.887658,-0.000001,0.672632,0.438831,-0.047539,0.722711,0.791334,-0.052937,0,0,1
665,'2026/05/14 12:04:20:108',3,0.695291,0.888963,-0.000001,0.673258,0.436727,-0.044935,0.721842,0.79111,-0.050956,0,0,1
666,'2026/05/14 12:04:20:135',3,0.695841,0.887313,-0.000001,0.672421,0.437831,-0.047528,0.723369,0.791588,-0.052598,0,0,1
667,'2026/05/14 12:04:20:166',3,0.696178,0.886186,-0.000001,0.674268,0.438062,-0.049618,0.72301,0.790352,-0.052255,0,0,1
668,'2026/05/14 12:04:20:206',3,0.696548,0.884202,-0.000001,0.674251,0.439751,-0.047826,0.723799,0.79014,-0.051342,0,0,1
669,'2026/05/14 12:04:20:228',3,0.697671,0.883948,-0.000001,0.67598,0.436939,-0.050231,0.724804,0.791557,-0.054098,0,0,1
670,'2026/05/14 12:04:20:261',3,0.698565,0.886123,-0.000001,0.677245,0.436818,-0.049882,0.724651,0.79077,-0.052725,0,0,1
671,'2026/05/14 12:04:20:292',3,0.69884,0.888186,-0.000001,0.676128,0.43605,-0.045335,0.723516,0.79025,-0.052248,0,0,1
672,'2026/05/14 12:04:20:320',3,0.698459,0.886427,-0.000001,0.678233,0.436464,-0.047613,0.724093,0.789084,-0.051893,0,0,1
673,'2026/05/14 12:04:20:353',3,0.698601,0.886332,-0.000001,0.678734,0.436487,-0.04237,0.727261,0.791336,-0.052105,0,0,1
674,'2026/05/14 12:04:20:385',3,0.699989,0.885561,-0.000001,0.678958,0.436057,-0.047596,0.726586,0.789997,-0.052671,0,0,1
675,'2026/05/14 12:04:20:445',3,0.699933,0.885768,-0.000001,0.680908,0.437019,-0.044615,0.728129,0.791034,-0.051651,0,0,1
676,'2026/05/14 12:04:20:489',3,0.701186,0.885307,-0.000001,0.680247,0.43586,-0.046601,0.728551,0.791257,-0.052868,0,0,1
677,'2026/05/14 12:04:20:513',3,0.701333,0.886303,-0.000001,0.681804,0.435582,-0.045028,0.729208,0.790404,-0.052275,0,0,1
678,'2026/05/14 12:04:20:545',3,0.702986,0.886572,-0.000001,0.683056,0.435574,-0.047829,0.727705,0.789618,-0.052519,0,0,1
679,'2026/05/14 12:04:20:579',3,0.701665,0.886231,-0.000001,0.683511,0.435146,-0.045808,0.729149,0.789493,-0.052216,0,0,1
680,'2026/05/14 12:04:20:618',3,0.702683,0.885565,-0.000001,0.683377,0.436216,-0.045861,0.730892,0.790296,-0.051939,0,0,1
681,'2026/05/14 12:04:20:659',3,0.701556,0.883366,-0.000001,0.685155,0.435711,-0.050216,0.730077,0.788734,-0.052809,0,0,1
682,'2026/05/14 12:04:20:705',3,0.704049,0.884392,-0.000001,0.686824,0.435904,-0.047065,0.731475,0.790698,-0.052577,0,0,1
683,'2026/05/14 12:04:20:737',3,0.709501,0.885989,-0.000001,0.690901,0.433566,-0.046688,0.738217,0.790645,-0.054012,0,0,1
684,'2026/05/14 12:04:20:789',3,0.712297,0.886469,-0.000001,0.694712,0.42744,-0.042318,0.740813,0.78927,-0.050531,0,0,1
685,'2026/05/14 12:04:20:819',3,0.71161,0.886586,-0.000001,0.695248,0.426602,-0.044672,0.740002,0.791051,-0.052737,0,0,1
686,'2026/05/14 12:04:20:846',3,0.715078,0.887552,-0.000001,0.698133,0.425617,-0.04678,0.74196,0.789268,-0.052057,0,0,1
687,'2026/05/14 12:04:20:878',3,0.718921,0.890147,-0.000001,0.700307,0.421536,-0.04553,0.746386,0.788498,-0.053094,0,0,1
688,'2026/05/14 12:04:20:909',3,0.719389,0.888994,-0.000001,0.703464,0.41976,-0.050793,0.745675,0.78879,-0.055046,0,0,1
689,'2026/05/14 12:04:20:941',3,0.718893,0.887549,-0.000001,0.7066,0.412876,-0.047553,0.749067,0.787319,-0.054487,0,0,1
690,'2026/05/14 12:04:20:972',3,0.720896,0.886502,-0.000001,0.708134,0.411397,-0.050073,0.751069,0.789402,-0.056543,0,0,1
691,'2026/05/14 12:04:21:002',3,0.723095,0.889399,-0.000001,0.708264,0.411887,-0.053735,0.750943,0.788108,-0.058722,0,0,1
692,'2026/05/14 12:04:21:050',3,0.72133,0.887334,-0.000001,0.708429,0.411234,-0.05099,0.748957,0.788598,-0.055712,0,0,1
693,'2026/05/14 12:04:21:102',3,0.71842,0.886679,-0.000001,0.707016,0.409645,-0.051804,0.751628,0.788947,-0.056017,0,0,1
694,'2026/05/14 12:04:21:142',3,0.718018,0.88734,-0.000001,0.706752,0.407126,-0.048118,0.749701,0.78986,-0.053988,0,0,1
695,'2026/05/14 12:04:21:182',3,0.718571,0.887571,-0.000001,0.703622,0.415031,-0.050113,0.74562,0.789914,-0.055526,0,0,1
696,'2026/05/14 12:04:21:215',3,0.716299,0.887657,-0.000001,0.702445,0.409516,-0.047769,0.743624,0.789904,-0.054347,0,0,1
697,'2026/05/14 12:04:21:247',3,0.713797,0.886473,-0.000001,0.699728,0.412835,-0.050445,0.745902,0.790596,-0.05615,0,0,1
698,'2026/05/14 12:04:21:276',3,0.715255,0.887918,-0.000001,0.699429,0.414731,-0.044803,0.742337,0.790004,-0.052424,0,0,1
699,'2026/05/14 12:04:21:311',3,0.7136,0.886197,-0.000001,0.698073,0.417059,-0.048821,0.742744,0.790423,-0.054527,0,0,1
700,'2026/05/14 12:04:21:351',3,0.71273,0.886002,-0.000001,0.697194,0.419019,-0.048892,0.741253,0.789979,-0.054593,0,0,1
701,'2026/05/14 12:04:21:383',3,0.711412,0.885076,-0.000001,0.697258,0.421553,-0.047702,0.741479,0.791548,-0.053252,0,0,1
702,'2026/05/14 12:04:21:413',3,0.712175,0.88644,-0.000001,0.697663,0.419028,-0.048648,0.742719,0.791139,-0.053964,0,0,1
703,'2026/05/14 12:04:21:444',3,0.713507,0.885988,-0.000001,0.697404,0.418483,-0.046496,0.743111,0.790731,-0.053465,0,0,1
704,'2026/05/14 12:04:21:480',3,0.7156,0.886739,-0.000001,0.698316,0.418253,-0.049997,0.744087,0.789159,-0.054257,0,0,1
705,'2026/05/14 12:04:21:512',3,0.715395,0.887483,-0.000001,0.699957,0.415899,-0.046019,0.742743,0.788971,-0.052891,0,0,1
706,'2026/05/14 12:04:21:536',3,0.71612,0.888091,-0.000001,0.700942,0.417107,-0.046501,0.744245,0.789234,-0.052977,0,0,1
707,'2026/05/14 12:04:21:567',3,0.715159,0.887553,-0.000001,0.698845,0.418342,-0.048768,0.742513,0.791151,-0.054787,0,0,1
708,'2026/05/14 12:04:21:598',3,0.714735,0.887009,-0.000001,0.699471,0.418304,-0.048197,0.742056,0.790636,-0.054523,0,0,1
709,'2026/05/14 12:04:21:630',3,0.71477,0.886798,-0.000001,0.699833,0.420585,-0.046824,0.741712,0.788529,-0.053546,0,0,1
710,'2026/05/14 12:04:21:666',3,0.713865,0.885492,-0.000001,0.701003,0.419988,-0.04576,0.743732,0.790381,-0.053841,0,0,1
711,'2026/05/14 12:04:21:698',3,0.715344,0.886403,-0.000001,0.700792,0.420661,-0.045894,0.742459,0.789672,-0.054043,0,0,1
712,'2026/05/14 12:04:21:737',3,0.716448,0.890018,-0.000001,0.699286,0.42027,-0.045957,0.740706,0.790299,-0.054356,0,0,1
713,'2026/05/14 12:04:21:778',3,0.715973,0.888645,-0.000001,0.700836,0.418339,-0.045247,0.744238,0.789096,-0.05208,0,0,1
714,'2026/05/14 12:04:21:814',3,0.716226,0.889301,-0.000001,0.699646,0.419752,-0.046623,0.742445,0.78881,-0.054559,0,0,1
715,'2026/05/14 12:04:21:854',3,0.716411,0.888604,-0.000001,0.698272,0.418434,-0.044951,0.744066,0.789547,-0.051597,0,0,1
716,'2026/05/14 12:04:21:887',3,0.716356,0.887275,-0.000001,0.695919,0.419191,-0.04786,0.743693,0.789943,-0.052723,0,0,1
717,'2026/05/14 12:04:21:925',3,0.715329,0.88736,-0.000001,0.69631,0.420008,-0.048323,0.74145,0.78919,-0.053101,0,0,1
718,'2026/05/14 12:04:21:964',3,0.715503,0.886604,-0.000001,0.698034,0.419566,-0.046218,0.743488,0.789457,-0.052358,0,0,1
719,'2026/05/14 12:04:22:001',3,0.715382,0.887117,-0.000001,0.698304,0.417779,-0.046699,0.744269,0.788723,-0.053078,0,0,1
720,'2026/05/14 12:04:22:047',3,0.715438,0.886597,-0.000001,0.698724,0.41905,-0.048129,0.743168,0.789377,-0.053482,0,0,1
721,'2026/05/14 12:04:22:072',3,0.714162,0.886878,-0.000001,0.698181,0.420189,-0.047074,0.743076,0.78888,-0.053182,0,0,1
722,'2026/05/14 12:04:22:112',3,0.714783,0.887119,-0.000001,0.698022,0.420007,-0.048593,0.742996,0.789396,-0.053282,0,0,1
723,'2026/05/14 12:04:22:160',3,0.714141,0.887195,-0.000001,0.697659,0.420672,-0.047911,0.74181,0.789747,-0.053115,0,0,1
724,'2026/05/14 12:04:22:202',3,0.712612,0.886637,-0.000001,0.697965,0.425954,-0.046956,0.738834,0.78895,-0.053207,0,0,1
725,'2026/05/14 12:04:22:233',3,0.71426,0.887143,-0.000001,0.69809,0.426311,-0.048195,0.740118,0.790218,-0.054062,0,0,1
726,'2026/05/14 12:04:22:265',3,0.71199,0.88479,-0.000001,0.69763,0.42587,-0.049818,0.740994,0.788904,-0.052957,0,0,1
727,'2026/05/14 12:04:22:304',3,0.713793,0.887594,-0.000001,0.697769,0.426082,-0.045508,0.737884,0.789315,-0.053172,0,0,1
728,'2026/05/14 12:04:22:351',3,0.712562,0.885483,-0.000001,0.696797,0.426047,-0.046586,0.739511,0.789187,-0.052776,0,0,1
729,'2026/05/14 12:04:22:392',3,0.71241,0.886269,-0.000001,0.695642,0.425003,-0.047483,0.740088,0.790259,-0.053716,0,0,1
730,'2026/05/14 12:04:22:419',3,0.712634,0.886154,-0.000001,0.696145,0.42428,-0.049282,0.739331,0.790354,-0.054383,0,0,1
731,'2026/05/14 12:04:22:451',3,0.712671,0.886974,-0.000001,0.694557,0.424699,-0.047054,0.739462,0.791374,-0.052678,0,0,1
732,'2026/05/14 12:04:22:490',3,0.712344,0.88718,-0.000001,0.694488,0.424962,-0.047088,0.739321,0.791677,-0.053489,0,0,1
733,'2026/05/14 12:04:22:519',3,0.712833,0.887555,-0.000001,0.69449,0.423475,-0.047016,0.740244,0.791613,-0.054552,0,0,1
734,'2026/05/14 12:04:22:546',3,0.713354,0.886815,-0.000001,0.694232,0.423862,-0.047957,0.740175,0.791451,-0.054082,0,0,1
735,'2026/05/14 12:04:22:576',3,0.712992,0.886802,-0.000001,0.694414,0.424829,-0.048637,0.740487,0.790989,-0.054595,0,0,1
736,'2026/05/14 12:04:22:607',3,0.714274,0.887849,-0.000001,0.694775,0.424283,-0.04872,0.738984,0.790941,-0.054845,0,0,1
737,'2026/05/14 12:04:22:640',3,0.712757,0.886618,-0.000001,0.694965,0.424273,-0.051033,0.73983,0.790343,-0.055584,0,0,1
738,'2026/05/14 12:04:22:671',3,0.71342,0.887018,-0.000001,0.694731,0.423906,-0.050492,0.740545,0.791234,-0.054982,0,0,1
739,'2026/05/14 12:04:22:704',3,0.713582,0.88698,-0.000001,0.694599,0.425015,-0.050149,0.740543,0.791499,-0.055498,0,0,1
740,'2026/05/14 12:04:22:735',3,0.712572,0.886342,-0.000001,0.695095,0.423968,-0.050113,0.740244,0.79127,-0.054985,0,0,1
741,'2026/05/14 12:04:22:768',3,0.712642,0.886761,-0.000001,0.693711,0.424041,-0.049602,0.740756,0.790938,-0.055013,0,0,1
742,'2026/05/14 12:04:22:818',3,0.713312,0.887168,-0.000001,0.693637,0.424211,-0.050847,0.740637,0.791214,-0.055682,0,0,1
743,'2026/05/14 12:04:22:848',3,0.714543,0.884938,-0.000001,0.694638,0.423972,-0.053594,0.741956,0.78971,-0.056232,0,0,1
744,'2026/05/14 12:04:22:878',3,0.714597,0.885891,-0.000001,0.694199,0.423172,-0.049048,0.742375,0.790192,-0.05403,0,0,1
745,'2026/05/14 12:04:22:909',3,0.714245,0.886701,-0.000001,0.695277,0.423481,-0.050656,0.74015,0.791018,-0.055054,0,0,1
746,'2026/05/14 12:04:22:940',3,0.713948,0.887619,-0.000001,0.693739,0.422866,-0.049365,0.740728,0.792169,-0.055773,0,0,1
747,'2026/05/14 12:04:22:971',3,0.713871,0.887174,-0.000001,0.694052,0.423185,-0.048135,0.741805,0.791339,-0.055085,0,0,1
748,'2026/05/14 12:04:23:004',3,0.713844,0.887467,-0.000001,0.694465,0.423183,-0.049316,0.739773,0.791962,-0.055285,0,0,1
749,'2026/05/14 12:04:23:034',3,0.714389,0.886101,-0.000001,0.69398,0.422554,-0.047798,0.741759,0.791596,-0.054375,0,0,1
750,'2026/05/14 12:04:23:078',3,0.713164,0.886397,-0.000001,0.693577,0.423573,-0.050546,0.74149,0.790554,-0.055087,0,0,1
751,'2026/05/14 12:04:23:116',3,0.713353,0.885932,-0.000001,0.694877,0.423342,-0.050601,0.740871,0.790024,-0.05459,0,0,1
752,'2026/05/14 12:04:23:145',3,0.715175,0.886012,-0.000001,0.695221,0.422997,-0.049602,0.743193,0.791157,-0.055056,0,0,1
753,'2026/05/14 12:04:23:175',3,0.715219,0.885748,-0.000001,0.696159,0.422925,-0.051741,0.742693,0.791217,-0.055921,0,0,1
754,'2026/05/14 12:04:23:208',3,0.717531,0.887859,-0.000001,0.695849,0.420753,-0.051105,0.743018,0.792066,-0.056345,0,0,1
755,'2026/05/14 12:04:23:239',3,0.716861,0.889237,-0.000001,0.69771,0.418565,-0.049955,0.743006,0.791284,-0.054753,0,0,1
756,'2026/05/14 12:04:23:269',3,0.716454,0.888614,-0.000001,0.697131,0.422662,-0.051067,0.741132,0.791662,-0.056034,0,0,1
757,'2026/05/14 12:04:23:301',3,0.716867,0.887227,-0.000001,0.696647,0.421513,-0.05075,0.743342,0.792337,-0.055711,0,0,1
758,'2026/05/14 12:04:23:339',3,0.716118,0.886916,-0.000001,0.696281,0.423228,-0.053364,0.742097,0.791515,-0.055638,0,0,1
759,'2026/05/14 12:04:23:364',3,0.715124,0.886437,-0.000001,0.696846,0.422452,-0.049408,0.744421,0.790833,-0.054253,0,0,1
760,'2026/05/14 12:04:23:396',3,0.715027,0.887061,-0.000001,0.696361,0.423951,-0.053997,0.742017,0.790218,-0.054927,0,0,1
761,'2026/05/14 12:04:23:428',3,0.71414,0.88642,-0.000001,0.696343,0.42222,-0.046683,0.742008,0.791391,-0.052706,0,0,1
762,'2026/05/14 12:04:23:466',3,0.713755,0.883982,-0.000001,0.696975,0.424298,-0.050889,0.743208,0.78932,-0.054167,0,0,1
763,'2026/05/14 12:04:23:492',3,0.714838,0.885029,-0.000001,0.697198,0.423923,-0.050245,0.743428,0.790006,-0.054439,0,0,1
764,'2026/05/14 12:04:23:524',3,0.715577,0.886263,-0.000001,0.696688,0.422993,-0.050251,0.743852,0.791844,-0.05399,0,0,1
765,'2026/05/14 12:04:23:555',3,0.714805,0.885035,-0.000001,0.696723,0.424453,-0.050484,0.743121,0.791093,-0.054025,0,0,1
766,'2026/05/14 12:04:23:588',3,0.714755,0.885787,-0.000001,0.696652,0.424496,-0.047683,0.743283,0.791417,-0.052537,0,0,1
