@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute inputs-31 numeric
@attribute inputs-32 numeric
@attribute inputs-33 numeric
@attribute inputs-34 numeric
@attribute inputs-35 numeric
@attribute inputs-36 numeric
@attribute inputs-37 numeric
@attribute inputs-38 numeric
@attribute inputs-39 numeric
@attribute inputs-40 numeric
@attribute inputs-41 numeric
@attribute inputs-42 numeric
@attribute inputs-43 numeric
@attribute inputs-44 numeric
@attribute inputs-45 numeric
@attribute inputs-46 numeric
@attribute inputs-47 numeric
@attribute inputs-48 numeric
@attribute inputs-49 numeric
@attribute inputs-50 numeric
@attribute inputs-51 numeric
@attribute inputs-52 numeric
@attribute inputs-53 numeric
@attribute inputs-54 numeric
@attribute inputs-55 numeric
@attribute inputs-56 numeric
@attribute inputs-57 numeric
@attribute inputs-58 numeric
@attribute inputs-59 numeric
@attribute inputs-60 numeric
@attribute inputs-61 numeric
@attribute inputs-62 numeric
@attribute inputs-63 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric

@data
480,'2026/05/06 10:39:48:333',3,0.598551,0.890641,0,0.571369,0.85236,-0.013277,0.567918,0.784546,-0.020705,0.59429,0.735011,-0.028286,0.612202,0.695436,-0.035074,0.590384,0.735601,-0.011213,0.585814,0.670841,-0.028966,0.581928,0.628363,-0.03521,0.582358,0.595191,-0.039359,0.619787,0.754178,-0.014447,0.628913,0.705196,-0.039196,0.606335,0.755304,-0.035741,0.606063,0.784776,-0.025459,0.640831,0.781169,-0.020701,0.641121,0.75192,-0.046725,0.615347,0.793925,-0.032845,0.616919,0.81309,-0.016587,0.65739,0.813378,-0.028107,0.648851,0.791204,-0.045289,0.629058,0.818678,-0.037079,0.631553,0.833014,-0.027443,0,0,1
481,'2026/05/06 10:39:48:366',3,0.599432,0.887051,0,0.572285,0.850383,-0.01409,0.56751,0.785143,-0.022821,0.593888,0.737213,-0.031524,0.612629,0.699849,-0.03927,0.591363,0.733927,-0.013395,0.586464,0.669415,-0.033185,0.581486,0.626733,-0.040617,0.582134,0.593942,-0.045228,0.620439,0.752515,-0.016072,0.628592,0.706468,-0.041095,0.605342,0.756281,-0.036975,0.606627,0.784284,-0.026403,0.641056,0.779356,-0.021995,0.640587,0.752235,-0.04856,0.614411,0.793197,-0.03459,0.617563,0.811687,-0.018239,0.657156,0.811432,-0.02913,0.64778,0.79221,-0.046306,0.627855,0.819017,-0.038126,0.631166,0.83321,-0.028476,0,0,1
482,'2026/05/06 10:39:48:406',3,0.598797,0.885834,0,0.570563,0.847928,-0.0163,0.566462,0.782716,-0.025193,0.592248,0.734031,-0.03391,0.610893,0.69435,-0.04184,0.591316,0.731688,-0.013232,0.586125,0.66632,-0.032461,0.582494,0.622813,-0.039379,0.583963,0.589487,-0.043635,0.62069,0.750975,-0.014795,0.628429,0.703992,-0.039758,0.604566,0.754886,-0.035768,0.605859,0.78404,-0.024876,0.641615,0.778887,-0.019814,0.64036,0.750352,-0.047883,0.613086,0.793145,-0.035342,0.616259,0.812544,-0.01927,0.657659,0.811386,-0.026044,0.647297,0.790219,-0.045364,0.626614,0.818542,-0.038387,0.629993,0.834566,-0.02901,0,0,1
483,'2026/05/06 10:39:48:444',3,0.598238,0.886784,0,0.570203,0.851389,-0.01219,0.567364,0.783064,-0.018587,0.595098,0.733669,-0.0251,0.611612,0.69465,-0.031084,0.591267,0.7356,-0.011226,0.58561,0.671294,-0.029278,0.581298,0.627735,-0.035883,0.581239,0.594329,-0.040174,0.620297,0.754205,-0.014333,0.628179,0.706592,-0.038358,0.604724,0.755972,-0.033909,0.604678,0.784562,-0.023127,0.640233,0.781173,-0.020429,0.640522,0.751776,-0.046596,0.614127,0.792777,-0.032718,0.616095,0.812602,-0.016486,0.656132,0.813224,-0.027481,0.646558,0.79327,-0.045269,0.626654,0.820639,-0.037608,0.629784,0.835368,-0.028344,0,0,1
484,'2026/05/06 10:39:48:480',3,0.596597,0.889699,0,0.569235,0.853944,-0.012387,0.565572,0.785864,-0.019471,0.593405,0.735582,-0.026662,0.610634,0.696033,-0.033385,0.589544,0.734969,-0.01074,0.584328,0.671837,-0.028128,0.580971,0.6273,-0.034187,0.581208,0.592687,-0.038169,0.618376,0.753449,-0.013709,0.626807,0.704902,-0.036655,0.604032,0.756349,-0.031197,0.604451,0.784271,-0.019732,0.63861,0.78022,-0.019702,0.63941,0.749506,-0.045209,0.613371,0.792409,-0.030573,0.614788,0.811898,-0.013902,0.654803,0.812031,-0.026698,0.645979,0.790073,-0.043768,0.625814,0.818633,-0.035479,0.628186,0.833368,-0.025847,0,0,1
485,'2026/05/06 10:39:48:528',3,0.597587,0.886264,0,0.569446,0.850386,-0.011542,0.565859,0.782534,-0.018563,0.594207,0.731674,-0.025729,0.610981,0.692078,-0.032309,0.58948,0.733123,-0.01152,0.584097,0.669943,-0.030425,0.580326,0.625519,-0.037561,0.57965,0.592188,-0.041868,0.619124,0.752468,-0.014159,0.626322,0.705525,-0.036617,0.603209,0.756539,-0.029968,0.604112,0.784071,-0.01785,0.639123,0.779705,-0.019905,0.639786,0.75099,-0.04507,0.613894,0.791879,-0.030038,0.615604,0.811409,-0.013216,0.655344,0.811721,-0.026487,0.646395,0.791657,-0.043502,0.626691,0.818729,-0.035218,0.629237,0.833305,-0.025624,0,0,1
486,'2026/05/06 10:39:48:568',3,0.597587,0.886264,0,0.569446,0.850386,-0.011542,0.565859,0.782534,-0.018563,0.594207,0.731674,-0.025729,0.610981,0.692078,-0.032309,0.58948,0.733123,-0.01152,0.584097,0.669943,-0.030425,0.580326,0.625519,-0.037561,0.57965,0.592188,-0.041868,0.619124,0.752468,-0.014159,0.626322,0.705525,-0.036617,0.603209,0.756539,-0.029968,0.604112,0.784071,-0.01785,0.639123,0.779705,-0.019905,0.639786,0.75099,-0.04507,0.613894,0.791879,-0.030038,0.615604,0.811409,-0.013216,0.655344,0.811721,-0.026487,0.646395,0.791657,-0.043502,0.626691,0.818729,-0.035218,0.629237,0.833305,-0.025624,0,0,1
487,'2026/05/06 10:39:48:613',3,0.596842,0.887286,0,0.569417,0.852089,-0.012724,0.565913,0.784081,-0.020254,0.593257,0.733489,-0.027919,0.609644,0.693121,-0.034935,0.590033,0.735081,-0.011439,0.584387,0.671728,-0.029931,0.579907,0.627275,-0.036366,0.579554,0.593228,-0.040331,0.619126,0.753646,-0.01425,0.626552,0.705411,-0.037863,0.603355,0.756727,-0.032227,0.604774,0.785166,-0.020371,0.6392,0.78058,-0.02023,0.638772,0.751402,-0.046112,0.612633,0.793402,-0.031779,0.615449,0.812946,-0.015149,0.655531,0.812435,-0.027204,0.645105,0.792265,-0.044318,0.625247,0.819729,-0.036403,0.628775,0.8343,-0.026992,0,0,1
488,'2026/05/06 10:39:48:649',3,0.596839,0.886531,0,0.568751,0.851281,-0.012857,0.564653,0.782878,-0.020756,0.592382,0.733672,-0.028723,0.609216,0.693445,-0.036054,0.589253,0.733203,-0.013132,0.584001,0.667828,-0.032577,0.579134,0.623629,-0.039716,0.578848,0.589983,-0.043964,0.6188,0.752148,-0.01566,0.626114,0.704983,-0.039762,0.602162,0.755759,-0.034236,0.603094,0.784516,-0.022511,0.638866,0.779009,-0.021331,0.638431,0.749693,-0.048281,0.611947,0.791537,-0.034542,0.614579,0.811849,-0.018093,0.655497,0.810712,-0.027807,0.645546,0.789531,-0.045814,0.625583,0.817334,-0.038043,0.628788,0.832991,-0.028565,0,0,1
489,'2026/05/06 10:39:48:683',3,0.595794,0.887364,0,0.567127,0.849078,-0.013122,0.56494,0.782493,-0.01996,0.591932,0.733867,-0.026738,0.608186,0.69345,-0.032752,0.588742,0.733814,-0.012363,0.583577,0.668637,-0.031113,0.578945,0.624743,-0.038291,0.579172,0.591263,-0.04298,0.618893,0.752517,-0.014991,0.627304,0.704905,-0.039605,0.603095,0.755584,-0.035474,0.603136,0.785819,-0.024723,0.639537,0.779221,-0.020647,0.638437,0.751225,-0.047419,0.611763,0.792627,-0.033972,0.614594,0.81299,-0.017853,0.655729,0.811307,-0.027274,0.644563,0.791516,-0.045465,0.624542,0.818672,-0.037901,0.628375,0.834098,-0.028567,0,0,1
490,'2026/05/06 10:39:48:723',3,0.595445,0.88594,0,0.567604,0.848253,-0.012703,0.564748,0.782359,-0.019088,0.59155,0.734716,-0.025439,0.608164,0.695463,-0.03099,0.588319,0.732894,-0.011805,0.583189,0.667546,-0.029646,0.578528,0.625208,-0.036466,0.578759,0.592371,-0.04105,0.617441,0.751435,-0.014982,0.6258,0.704164,-0.039774,0.602975,0.753139,-0.037099,0.602212,0.78248,-0.027633,0.638271,0.778505,-0.020969,0.637926,0.750218,-0.046843,0.611989,0.791091,-0.033614,0.613625,0.810446,-0.017973,0.654532,0.811002,-0.028065,0.64544,0.790359,-0.045513,0.625289,0.816987,-0.03781,0.62772,0.831327,-0.028517,0,0,1
491,'2026/05/06 10:39:48:758',3,0.595793,0.885876,0,0.567923,0.84851,-0.014096,0.564379,0.782028,-0.022169,0.589812,0.733593,-0.030048,0.607648,0.693908,-0.037108,0.588775,0.731861,-0.014551,0.583771,0.665543,-0.034114,0.579,0.62184,-0.041986,0.578897,0.588766,-0.047122,0.618095,0.75103,-0.016831,0.625715,0.704829,-0.041539,0.601527,0.75592,-0.037507,0.601425,0.785732,-0.027112,0.638562,0.778606,-0.022144,0.638011,0.750232,-0.049165,0.611262,0.792213,-0.035972,0.613613,0.812323,-0.020091,0.654514,0.81105,-0.028461,0.64485,0.790291,-0.047557,0.62469,0.817825,-0.040341,0.627659,0.83361,-0.03109,0,0,1
492,'2026/05/06 10:39:48:790',3,0.593817,0.884955,0,0.565879,0.847708,-0.01149,0.563565,0.780977,-0.018681,0.591307,0.733241,-0.026144,0.608451,0.69384,-0.033084,0.589353,0.73363,-0.01244,0.583945,0.670228,-0.031717,0.578603,0.624851,-0.039607,0.577547,0.590773,-0.044905,0.619052,0.752587,-0.01564,0.625815,0.703916,-0.038986,0.600906,0.754792,-0.033651,0.602043,0.785121,-0.022603,0.639141,0.779642,-0.021771,0.637662,0.748531,-0.047324,0.610395,0.790269,-0.032579,0.613349,0.811914,-0.01615,0.654917,0.811997,-0.028763,0.642639,0.790071,-0.046631,0.622457,0.817423,-0.03862,0.627002,0.833809,-0.029195,0,0,1
493,'2026/05/06 10:39:48:820',3,0.595208,0.883417,0,0.566182,0.848711,-0.012519,0.563094,0.780871,-0.019374,0.590522,0.7321,-0.02611,0.607728,0.692462,-0.032223,0.588523,0.732622,-0.013969,0.583833,0.666567,-0.032651,0.578869,0.621766,-0.039634,0.578711,0.588238,-0.044319,0.618339,0.751517,-0.016483,0.625032,0.702353,-0.040537,0.600217,0.753257,-0.035358,0.60136,0.784371,-0.024143,0.63869,0.778401,-0.021871,0.6373,0.747699,-0.048757,0.610266,0.789911,-0.034807,0.613395,0.811413,-0.01854,0.655128,0.809971,-0.028027,0.642908,0.788567,-0.047251,0.623175,0.816536,-0.040141,0.627984,0.832923,-0.031169,0,0,1
494,'2026/05/06 10:39:48:851',3,0.595598,0.88366,0,0.567911,0.849859,-0.011382,0.563672,0.781514,-0.018647,0.591915,0.730911,-0.026,0.60819,0.690798,-0.032704,0.588463,0.731949,-0.013018,0.583151,0.667846,-0.03284,0.579055,0.623518,-0.040384,0.578349,0.589896,-0.044782,0.617766,0.750768,-0.015596,0.624917,0.703591,-0.038476,0.601043,0.755196,-0.031041,0.60196,0.783331,-0.018166,0.637266,0.777659,-0.021313,0.637128,0.748991,-0.047459,0.611303,0.790572,-0.032528,0.613994,0.810413,-0.015455,0.653723,0.809457,-0.027694,0.643893,0.790404,-0.045262,0.624314,0.817743,-0.037169,0.627833,0.832394,-0.027638,0,0,1
495,'2026/05/06 10:39:48:880',3,0.594704,0.882775,0,0.566488,0.847834,-0.012307,0.563197,0.780939,-0.019923,0.59002,0.732913,-0.027644,0.607389,0.69418,-0.034741,0.589488,0.731498,-0.013279,0.583879,0.665618,-0.032668,0.577854,0.62084,-0.040267,0.577422,0.587257,-0.04515,0.618635,0.750307,-0.016046,0.624914,0.702361,-0.040083,0.599555,0.753074,-0.034827,0.601099,0.783505,-0.023401,0.638489,0.777557,-0.021802,0.636302,0.747219,-0.048169,0.608979,0.788799,-0.03415,0.612847,0.809797,-0.017746,0.654828,0.809923,-0.028409,0.642355,0.78914,-0.046317,0.622359,0.816192,-0.038552,0.627423,0.832103,-0.02912,0,0,1
496,'2026/05/06 10:39:48:910',3,0.593735,0.8849,0,0.566869,0.848237,-0.013018,0.562949,0.782035,-0.020846,0.589017,0.732947,-0.028802,0.606292,0.693614,-0.03609,0.58651,0.730899,-0.012319,0.581614,0.667058,-0.031386,0.577628,0.623723,-0.038705,0.57804,0.590173,-0.043376,0.615947,0.749341,-0.01533,0.623221,0.702003,-0.039469,0.60031,0.752462,-0.035161,0.600978,0.780923,-0.024583,0.636834,0.776431,-0.021427,0.635824,0.747003,-0.04752,0.610016,0.789117,-0.03347,0.61242,0.808761,-0.017152,0.653145,0.808804,-0.02859,0.643548,0.787478,-0.046008,0.623404,0.81495,-0.037803,0.626072,0.829981,-0.028084,0,0,1
497,'2026/05/06 10:39:48:942',3,0.592782,0.880188,0,0.565369,0.845848,-0.011715,0.562173,0.77896,-0.018886,0.588957,0.73071,-0.026215,0.605341,0.691976,-0.032927,0.587014,0.729291,-0.013766,0.581595,0.664026,-0.033579,0.576405,0.620613,-0.041524,0.576494,0.587873,-0.046508,0.616029,0.748497,-0.01694,0.623247,0.700868,-0.040746,0.598858,0.751057,-0.035591,0.599729,0.780215,-0.024652,0.636263,0.776459,-0.023026,0.636124,0.745314,-0.048561,0.608977,0.785961,-0.033696,0.61105,0.806631,-0.017097,0.652342,0.80959,-0.030022,0.643596,0.787636,-0.047199,0.622994,0.813332,-0.038663,0.625277,0.828894,-0.02885,0,0,1
498,'2026/05/06 10:39:48:974',3,0.592782,0.880188,0,0.565369,0.845848,-0.011715,0.562173,0.77896,-0.018886,0.588957,0.73071,-0.026215,0.605341,0.691976,-0.032927,0.587014,0.729291,-0.013766,0.581595,0.664026,-0.033579,0.576405,0.620613,-0.041524,0.576494,0.587873,-0.046508,0.616029,0.748497,-0.01694,0.623247,0.700868,-0.040746,0.598858,0.751057,-0.035591,0.599729,0.780215,-0.024652,0.636263,0.776459,-0.023026,0.636124,0.745314,-0.048561,0.608977,0.785961,-0.033696,0.61105,0.806631,-0.017097,0.652342,0.80959,-0.030022,0.643596,0.787636,-0.047199,0.622994,0.813332,-0.038663,0.625277,0.828894,-0.02885,0,0,1
499,'2026/05/06 10:39:49:014',3,0.593157,0.882454,0,0.565098,0.846841,-0.012727,0.56179,0.779961,-0.019959,0.589053,0.731369,-0.027048,0.605313,0.69175,-0.033246,0.587157,0.729295,-0.014007,0.581536,0.664788,-0.034674,0.576885,0.621246,-0.042708,0.577103,0.588659,-0.0473,0.616463,0.748646,-0.016053,0.623661,0.702353,-0.039939,0.598069,0.753246,-0.033579,0.598956,0.782043,-0.021379,0.636702,0.776171,-0.021333,0.636202,0.747712,-0.048289,0.608248,0.788373,-0.033776,0.610838,0.808248,-0.016733,0.653073,0.808337,-0.027405,0.643636,0.787865,-0.045674,0.622774,0.813955,-0.037622,0.625904,0.829406,-0.027802,0,0,1
500,'2026/05/06 10:39:49:064',3,0.593454,0.881768,0,0.565944,0.84719,-0.010925,0.56136,0.779682,-0.018168,0.588425,0.729588,-0.025679,0.604866,0.690545,-0.032578,0.585767,0.729325,-0.013007,0.579714,0.664697,-0.032929,0.575401,0.62075,-0.040476,0.575129,0.587348,-0.044976,0.615056,0.748345,-0.016188,0.620709,0.7006,-0.038594,0.59687,0.752678,-0.031298,0.598898,0.779812,-0.019023,0.635622,0.775804,-0.022462,0.63505,0.744938,-0.047336,0.608585,0.786657,-0.031412,0.611049,0.806587,-0.014249,0.652242,0.807858,-0.029583,0.643576,0.786821,-0.046497,0.622905,0.812731,-0.037852,0.624945,0.827495,-0.028057,0,0,1
501,'2026/05/06 10:39:49:100',3,0.592181,0.879525,0,0.56532,0.846692,-0.011971,0.560858,0.780329,-0.019838,0.587252,0.731105,-0.02788,0.604537,0.69238,-0.035412,0.585733,0.729271,-0.013322,0.580483,0.664305,-0.032793,0.576313,0.619879,-0.039973,0.576227,0.587033,-0.044018,0.614222,0.747613,-0.015836,0.621521,0.70139,-0.037848,0.59782,0.752207,-0.030442,0.599212,0.78013,-0.017765,0.634175,0.774855,-0.021468,0.634684,0.745391,-0.046972,0.608338,0.787067,-0.032222,0.610897,0.807603,-0.015365,0.65107,0.807543,-0.027855,0.643547,0.786852,-0.045201,0.622817,0.813215,-0.036721,0.624518,0.829195,-0.026751,0,0,1
502,'2026/05/06 10:39:49:133',3,0.592864,0.879931,0,0.56492,0.846012,-0.01161,0.56116,0.779638,-0.018291,0.588036,0.730332,-0.02498,0.604643,0.690881,-0.031006,0.585746,0.728499,-0.012675,0.580847,0.66368,-0.032556,0.576414,0.619389,-0.040606,0.575732,0.586176,-0.045291,0.614734,0.746933,-0.014949,0.622085,0.700936,-0.03758,0.598147,0.751502,-0.030854,0.59853,0.78028,-0.018525,0.634766,0.773986,-0.020374,0.634915,0.744927,-0.046502,0.608424,0.78671,-0.032377,0.610563,0.807214,-0.015733,0.651764,0.805812,-0.026484,0.64272,0.786369,-0.044679,0.622394,0.813103,-0.037079,0.625227,0.828509,-0.027622,0,0,1
503,'2026/05/06 10:39:49:163',3,0.591655,0.882151,0,0.56487,0.846509,-0.011784,0.561772,0.778197,-0.018932,0.589327,0.72793,-0.026273,0.605809,0.688194,-0.032864,0.586363,0.729263,-0.012209,0.580304,0.664491,-0.032409,0.575826,0.620201,-0.039972,0.575321,0.586504,-0.044187,0.615325,0.748454,-0.015017,0.622195,0.701622,-0.038408,0.597907,0.752612,-0.031528,0.599115,0.78009,-0.018877,0.635379,0.775919,-0.021114,0.634853,0.746549,-0.047703,0.607939,0.787913,-0.032682,0.610486,0.807286,-0.015268,0.651714,0.808104,-0.027989,0.642739,0.787191,-0.045706,0.622328,0.813576,-0.037055,0.625271,0.828539,-0.0268,0,0,1
504,'2026/05/06 10:39:49:194',3,0.591873,0.877721,0,0.56484,0.846252,-0.01113,0.560608,0.778818,-0.018815,0.587864,0.728579,-0.026838,0.604782,0.689715,-0.034352,0.585628,0.726917,-0.012238,0.580252,0.663202,-0.031396,0.576471,0.617981,-0.03814,0.576546,0.584841,-0.041861,0.61445,0.746125,-0.014954,0.620583,0.701403,-0.036036,0.596393,0.752678,-0.027291,0.598822,0.779254,-0.01377,0.633943,0.773809,-0.020907,0.634258,0.744321,-0.045721,0.607352,0.785612,-0.030299,0.610108,0.805387,-0.013177,0.6504,0.805819,-0.027548,0.641894,0.785753,-0.044151,0.621302,0.811652,-0.035627,0.62382,0.826623,-0.025831,0,0,1
505,'2026/05/06 10:39:49:227',3,0.591569,0.88059,0,0.564419,0.845584,-0.011719,0.560008,0.779127,-0.020357,0.586464,0.729413,-0.029486,0.603981,0.689749,-0.038209,0.585497,0.727658,-0.012202,0.579739,0.663298,-0.032137,0.575232,0.61827,-0.039624,0.574789,0.585402,-0.043651,0.614362,0.746804,-0.015164,0.621262,0.70124,-0.037777,0.596054,0.751658,-0.03045,0.596738,0.779634,-0.017411,0.634111,0.774498,-0.021381,0.633869,0.744934,-0.047272,0.606405,0.786269,-0.032912,0.608762,0.807288,-0.016007,0.65044,0.806951,-0.02831,0.641043,0.785763,-0.045415,0.620265,0.812052,-0.036996,0.622686,0.828653,-0.02695,0,0,1
506,'2026/05/06 10:39:49:256',3,0.592367,0.880824,0,0.564422,0.84638,-0.012452,0.560405,0.778388,-0.019539,0.586516,0.7293,-0.026492,0.603667,0.690617,-0.032613,0.586547,0.728688,-0.014631,0.581153,0.663768,-0.03436,0.576715,0.620106,-0.041965,0.576072,0.586991,-0.046618,0.615596,0.747561,-0.016502,0.621659,0.7015,-0.038808,0.597412,0.753359,-0.031801,0.598291,0.782084,-0.019661,0.635527,0.775249,-0.02146,0.634267,0.746846,-0.047357,0.607679,0.789261,-0.033135,0.610554,0.808871,-0.016824,0.651819,0.807217,-0.027156,0.640935,0.787888,-0.045801,0.621666,0.815042,-0.038736,0.626255,0.830339,-0.029852,0,0,1
507,'2026/05/06 10:39:49:288',3,0.590921,0.878351,0,0.564565,0.846047,-0.010426,0.560847,0.777997,-0.017497,0.587672,0.727513,-0.025111,0.604382,0.688657,-0.032388,0.585439,0.728169,-0.010632,0.579492,0.66515,-0.029666,0.575645,0.619376,-0.036744,0.575335,0.586039,-0.040752,0.614078,0.746781,-0.013917,0.620748,0.701951,-0.035561,0.596426,0.752761,-0.027708,0.597721,0.78,-0.014501,0.633526,0.774653,-0.020375,0.634011,0.744655,-0.045475,0.607526,0.785781,-0.030611,0.61027,0.806156,-0.0136,0.649817,0.807262,-0.027467,0.640647,0.787023,-0.044326,0.620545,0.813066,-0.035846,0.623705,0.828519,-0.025875,0,0,1
508,'2026/05/06 10:39:49:319',3,0.591453,0.87919,0,0.564421,0.845401,-0.010522,0.560976,0.777342,-0.017165,0.58792,0.727651,-0.024211,0.604583,0.688707,-0.03079,0.585497,0.728386,-0.011729,0.5797,0.663427,-0.031232,0.575137,0.619104,-0.038543,0.57514,0.585791,-0.042765,0.614368,0.747685,-0.014953,0.620346,0.700779,-0.037486,0.595999,0.751077,-0.030726,0.597769,0.779058,-0.018541,0.634474,0.775166,-0.021209,0.634333,0.74396,-0.046944,0.607374,0.785133,-0.032015,0.609924,0.806253,-0.01502,0.650851,0.807322,-0.028136,0.642295,0.785429,-0.0457,0.621015,0.811237,-0.037312,0.622884,0.827384,-0.027363,0,0,1
509,'2026/05/06 10:39:49:350',3,0.591589,0.883644,0,0.56439,0.848663,-0.012076,0.560409,0.779681,-0.019159,0.587358,0.729,-0.026409,0.604178,0.689445,-0.033104,0.585212,0.7301,-0.01206,0.579322,0.666316,-0.03152,0.575349,0.62125,-0.039315,0.574498,0.587373,-0.043975,0.613693,0.748971,-0.014601,0.621323,0.701841,-0.036787,0.597489,0.752535,-0.029801,0.598239,0.780333,-0.01749,0.63356,0.776108,-0.020375,0.635178,0.745366,-0.045594,0.608557,0.786264,-0.030422,0.610309,0.806554,-0.013383,0.649817,0.808383,-0.027064,0.643253,0.787024,-0.044406,0.622358,0.812869,-0.035825,0.623914,0.828399,-0.025821,0,0,1
510,'2026/05/06 10:39:49:381',3,0.591589,0.883644,0,0.56439,0.848663,-0.012076,0.560409,0.779681,-0.019159,0.587358,0.729,-0.026409,0.604178,0.689445,-0.033104,0.585212,0.7301,-0.01206,0.579322,0.666316,-0.03152,0.575349,0.62125,-0.039315,0.574498,0.587373,-0.043975,0.613693,0.748971,-0.014601,0.621323,0.701841,-0.036787,0.597489,0.752535,-0.029801,0.598239,0.780333,-0.01749,0.63356,0.776108,-0.020375,0.635178,0.745366,-0.045594,0.608557,0.786264,-0.030422,0.610309,0.806554,-0.013383,0.649817,0.808383,-0.027064,0.643253,0.787024,-0.044406,0.622358,0.812869,-0.035825,0.623914,0.828399,-0.025821,0,0,1
511,'2026/05/06 10:39:49:417',3,0.591431,0.883268,0,0.56477,0.846559,-0.011175,0.561163,0.78,-0.018987,0.58683,0.730956,-0.027453,0.603861,0.691614,-0.035434,0.585696,0.730373,-0.011499,0.580241,0.66399,-0.031531,0.575262,0.619515,-0.039274,0.575209,0.586034,-0.043803,0.614442,0.749652,-0.015168,0.621302,0.700962,-0.038677,0.596611,0.751291,-0.03288,0.598355,0.779523,-0.021122,0.634566,0.777378,-0.021954,0.634393,0.744278,-0.047872,0.606988,0.785974,-0.033329,0.609966,0.807495,-0.016545,0.650692,0.810287,-0.02956,0.642161,0.78651,-0.047229,0.621029,0.812557,-0.038792,0.623198,0.829624,-0.028668,0,0,1
512,'2026/05/06 10:39:49:451',3,0.591959,0.885972,0,0.565725,0.848999,-0.012707,0.561996,0.782087,-0.020588,0.587292,0.731161,-0.028814,0.603959,0.690983,-0.036414,0.586154,0.731065,-0.010698,0.580004,0.667434,-0.0294,0.575837,0.622051,-0.036013,0.575846,0.588689,-0.039831,0.614845,0.749761,-0.013744,0.622292,0.70229,-0.03699,0.598044,0.753238,-0.030872,0.599056,0.781671,-0.018428,0.635003,0.777183,-0.020096,0.63482,0.747488,-0.045544,0.608142,0.788551,-0.030994,0.611133,0.808444,-0.014025,0.650855,0.809844,-0.027518,0.64225,0.789002,-0.044245,0.621669,0.81482,-0.035789,0.624422,0.830083,-0.025739,0,0,1
513,'2026/05/06 10:39:49:492',3,0.592763,0.88422,0,0.564891,0.849779,-0.011242,0.561266,0.783131,-0.018447,0.587596,0.733582,-0.025803,0.604144,0.693772,-0.032474,0.585763,0.731508,-0.012841,0.58084,0.664886,-0.032548,0.576614,0.619454,-0.040217,0.576388,0.585969,-0.044719,0.614724,0.750413,-0.015473,0.622028,0.703463,-0.03831,0.597467,0.754413,-0.031278,0.598244,0.78276,-0.018662,0.634557,0.778005,-0.021182,0.634944,0.74757,-0.046528,0.608534,0.788797,-0.031779,0.611522,0.809283,-0.014991,0.651201,0.810239,-0.027641,0.641465,0.790579,-0.04497,0.621615,0.816503,-0.037,0.625307,0.831514,-0.02744,0,0,1
514,'2026/05/06 10:39:49:522',3,0.594074,0.88572,0,0.565937,0.848842,-0.013089,0.561724,0.781596,-0.020689,0.588204,0.733107,-0.02849,0.605079,0.694087,-0.035607,0.586534,0.731024,-0.013262,0.581267,0.664785,-0.03309,0.576619,0.621914,-0.040625,0.5767,0.588705,-0.045313,0.615808,0.749892,-0.016396,0.622714,0.702761,-0.041224,0.598489,0.7541,-0.036719,0.599098,0.782328,-0.025919,0.636403,0.777372,-0.02267,0.635206,0.747189,-0.049524,0.607714,0.789886,-0.035198,0.609677,0.810023,-0.018582,0.652124,0.810026,-0.030025,0.641455,0.789143,-0.048778,0.620673,0.816644,-0.041019,0.623456,0.832208,-0.031332,0,0,1
515,'2026/05/06 10:39:49:553',3,0.593707,0.886129,0,0.566904,0.849765,-0.012715,0.562888,0.782901,-0.020976,0.589158,0.732561,-0.029462,0.605979,0.692497,-0.037396,0.587757,0.732395,-0.012599,0.581608,0.66749,-0.031951,0.577664,0.621796,-0.039056,0.577655,0.588187,-0.043217,0.61649,0.751735,-0.015536,0.623027,0.704216,-0.038388,0.59884,0.754962,-0.031691,0.600115,0.782503,-0.019344,0.63651,0.779815,-0.02173,0.636324,0.748177,-0.046874,0.609365,0.789458,-0.031534,0.611773,0.809615,-0.014422,0.652183,0.813045,-0.028975,0.643263,0.790716,-0.045994,0.622723,0.816683,-0.037309,0.625237,0.83235,-0.027169,0,0,1
